bac678d8-e859-4150-a1fc-a4f61684c1f5,Peter Taylor,Male,Rider,"45.4215,-75.6972","45.4215,-75.6972",16:52,9,TRUE,TRUE,3,
959ddf46-f853-4ab5-9b64-ae24ae215725,Theresa Bates,Female,Driver,"45.4215,-75.6972","46.3436,-79.4608",7:15,21,TRUE,TRUE,,3
52a15a95-da11-4d55-82a3-635f50097c37,Mathew Moses,Male,Rider,"43.4643,-80.5204","42.9976,-82.3078",16:18,28,TRUE,FALSE,1,
c824a3ff-4852-4626-8841-9e79e846622d,James Farmer,Male,Driver,"46.3436,-79.4608","43.6532,-79.3832",18:18,27,FALSE,FALSE,,4
615aba66-fed3-46a1-a450-b22c1afb30dd,Thomas Bradley,Male,Driver,"45.4215,-75.6972","45.4215,-75.6972",9:31,7,FALSE,FALSE,,3
3594c2c3-cc40-44f6-9c2a-2c8712c9794e,Morgan Sullivan,Female,Rider,"43.589,-79.6441","44.2312,-76.486",9:08,26,TRUE,TRUE,1,
3c406f0a-bbf8-407e-9b4f-aaf223ed85ee,Sydney Stone,Female,Driver,"42.9849,-81.2453","44.2312,-76.486",7:13,5,TRUE,TRUE,,3
14ea9eb4-1b94-4d68-a0bd-f8a8b10cf5b1,Melissa Crawford,Female,Driver,"42.9849,-81.2453","43.6532,-79.3832",7:46,8,FALSE,TRUE,,3
3301a3c3-9efc-4392-862b-86e44cb45014,Gregory Nguyen,Male,Rider,"45.4215,-75.6972","42.9976,-82.3078",16:08,6,FALSE,FALSE,3,
48c38fa7-6914-4939-b2fa-84f9ed7dd430,Michael Krause,Male,Rider,"43.7001,-79.4163","43.7001,-79.4163",16:26,8,TRUE,FALSE,1,
72af051e-dc3f-48b6-b0b4-ddb35fc58940,Chad Carey,Male,Rider,"46.3436,-79.4608","43.7001,-79.4163",7:18,7,FALSE,TRUE,1,
c8e6b207-d29c-4673-9215-4961a1961de5,Austin Williams,Male,Driver,"42.9976,-82.3078","44.2312,-76.486",8:52,25,FALSE,FALSE,,3
37641134-f7dc-4e28-bdce-f7b128860476,James Bradshaw,Male,Driver,"43.2557,-79.8711","43.6532,-79.3832",18:47,9,FALSE,TRUE,,4
0ccf4c2b-d870-41e8-af56-c31c0f3038b5,Anthony Shepard,Male,Rider,"43.6532,-79.3832","43.4643,-80.5204",9:23,28,FALSE,FALSE,2,
55846016-8111-4bc1-a86f-40d704878910,Nathan Anderson,Male,Driver,"46.3436,-79.4608","43.6532,-79.3832",16:41,27,TRUE,FALSE,,1
9c1f0e04-b392-4b14-8a63-f7b5269004ca,Sean Harper,Male,Driver,"42.9976,-82.3078","42.9849,-81.2453",17:16,23,TRUE,FALSE,,4
0e5e14da-387a-48b1-9ceb-7d7f2ba16a89,Matthew Jones,Male,Rider,"42.9849,-81.2453","42.9849,-81.2453",9:33,22,FALSE,FALSE,3,
c5a24cb6-5441-4f9e-a17d-6461fdd6fe81,Garrett Barron,Male,Rider,"45.4215,-75.6972","42.9849,-81.2453",17:29,7,FALSE,FALSE,3,
dc41b75f-2aa9-49a9-8710-4abb1cfb596f,James Johnson,Male,Rider,"43.6532,-79.3832","43.4643,-80.5204",7:12,6,FALSE,FALSE,3,
d3f2c191-f4b0-442f-90bb-14b38830d5f1,Rose Kirby,Female,Driver,"43.4643,-80.5204","43.2557,-79.8711",18:43,6,FALSE,FALSE,,1
e9d9b1a4-dcae-494c-9251-fe2997ed1cca,Gabriel Thompson,Male,Driver,"43.589,-79.6441","45.4215,-75.6972",18:35,6,FALSE,TRUE,,3
07e5ad95-2931-4b16-b661-19413126d7d7,Rebecca Powell,Female,Rider,"43.589,-79.6441","43.6532,-79.3832",18:35,7,FALSE,TRUE,1,
f91e523a-efc6-465b-800b-ebb7d2b2554f,Michele Moon,Female,Rider,"43.2557,-79.8711","45.4215,-75.6972",17:52,15,TRUE,FALSE,2,
012dbb72-056c-43db-995c-097ce324a612,Emily Hawkins,Female,Rider,"42.9976,-82.3078","43.6532,-79.3832",7:58,13,TRUE,TRUE,3,
d19f31bf-cc83-4c60-89db-2736fd1ac487,Jennifer Hill,Female,Rider,"43.4643,-80.5204","42.9976,-82.3078",16:38,23,TRUE,TRUE,3,
c770675b-e51a-4554-94b8-ee649bc157ff,Gina Williams,Female,Driver,"44.2312,-76.486","45.4215,-75.6972",9:32,5,TRUE,FALSE,,3
8568d5ba-225f-4d8a-b432-b0b8d400e1d8,Alexandra Reyes,Female,Driver,"42.9976,-82.3078","46.3436,-79.4608",18:16,7,FALSE,FALSE,,2
48d0a26b-9ca7-48e3-acd0-52bc41399c62,Mary Moore,Female,Driver,"43.4643,-80.5204","43.7001,-79.4163",8:56,22,FALSE,TRUE,,2
20043fd8-a18b-49cc-a785-7940b13ac71f,Allison Freeman,Female,Rider,"42.9849,-81.2453","43.6532,-79.3832",17:35,6,FALSE,FALSE,2,
9a9424c1-8496-4336-9367-3fb015448955,Randy Anderson,Male,Driver,"44.2312,-76.486","45.4215,-75.6972",9:50,29,TRUE,TRUE,,3
475d838c-9773-46a8-b909-4a80188d1d4f,Richard Mitchell,Male,Driver,"43.6532,-79.3832","46.3436,-79.4608",8:04,21,FALSE,FALSE,,2
64c540ad-a626-4113-a959-6222b98b81c4,Robert Higgins,Male,Rider,"43.7001,-79.4163","46.3436,-79.4608",8:30,5,TRUE,TRUE,1,
1473c9a3-e58d-41b1-8741-a3975ad38fbc,John Johnson,Male,Driver,"43.4643,-80.5204","43.2557,-79.8711",17:14,8,TRUE,TRUE,,1
ce93ea7d-b353-41b8-b7b5-5a36f983f2e6,Renee Schneider,Female,Rider,"42.9976,-82.3078","43.7001,-79.4163",9:49,13,FALSE,TRUE,3,
fe58b055-792f-466e-bd1c-b1b1e2387803,Emily Garcia,Female,Rider,"42.9849,-81.2453","43.589,-79.6441",18:37,8,FALSE,FALSE,1,
30409834-7595-4c96-b44e-f5714bd36f07,James Hunt,Male,Driver,"46.3436,-79.4608","43.7001,-79.4163",9:09,5,FALSE,FALSE,,4
d7f0f083-cc79-4907-88cc-ed722763f449,William Jones,Male,Driver,"43.589,-79.6441","42.9976,-82.3078",9:28,7,FALSE,FALSE,,2
05174cfc-c906-470d-a05d-bcd8f957f60f,Shari Watson,Female,Rider,"43.7001,-79.4163","43.2557,-79.8711",8:47,7,TRUE,TRUE,1,
bc41379b-f391-4a08-a036-bc6f699b4f70,Joshua Murphy,Male,Driver,"43.4643,-80.5204","44.2312,-76.486",8:18,8,FALSE,TRUE,,3
8be281d3-9719-4ddb-b76b-c5549fee2e34,Ryan Rojas,Male,Driver,"45.4215,-75.6972","43.2557,-79.8711",16:37,7,TRUE,TRUE,,4
1d6c7791-5ed6-4b1a-ae67-b9aaa50ba025,Jessica Brooks,Female,Rider,"42.9849,-81.2453","44.2312,-76.486",17:51,5,FALSE,FALSE,3,
0e8460ad-abc1-4962-b263-810aded078ee,Anthony Brown,Male,Rider,"43.2557,-79.8711","43.2557,-79.8711",17:01,8,TRUE,FALSE,1,
cbea3a52-ee19-4af0-a303-edfd5241c957,Lisa Middleton,Female,Rider,"42.9976,-82.3078","46.3436,-79.4608",16:29,29,FALSE,FALSE,3,
83e78a35-2e7c-4d00-b433-3e538420cabc,Tracy White,Female,Rider,"43.4643,-80.5204","43.589,-79.6441",7:23,29,FALSE,TRUE,3,
239e4f34-3fe8-4005-949f-f728e5e51fee,Jason Ingram,Male,Driver,"42.9849,-81.2453","44.2312,-76.486",18:41,5,TRUE,TRUE,,4
8eb6a881-0bc0-478d-ae37-0c82f62e72d4,Steven Evans,Male,Rider,"43.2557,-79.8711","42.9976,-82.3078",17:15,6,FALSE,TRUE,2,
b9e9bd35-f6f8-4aec-a9f9-2960e58c369e,William Williams,Male,Driver,"43.4643,-80.5204","44.2312,-76.486",9:05,9,TRUE,FALSE,,1
ce7c7278-50f9-4a05-b0c7-78066cad18f8,Debra Johnson,Female,Driver,"43.4643,-80.5204","43.6532,-79.3832",8:10,7,TRUE,FALSE,,4
c35264a9-805a-4d9a-b99a-fdcc0d4f960a,Terry Hale,Female,Driver,"43.6532,-79.3832","44.2312,-76.486",7:27,5,FALSE,FALSE,,4
907b7462-f2a1-4e90-8ac4-407748cc2c40,Amanda Diaz,Female,Driver,"43.7001,-79.4163","43.7001,-79.4163",17:07,5,FALSE,FALSE,,3
841de423-f366-40cc-9e1a-cf8a4e0f3baa,Jessica Reid,Female,Rider,"44.2312,-76.486","44.2312,-76.486",17:59,8,FALSE,FALSE,2,
3c2bfa2d-b1d4-4a6b-8454-1effcf1dc1f8,Sergio Ford,Male,Driver,"46.3436,-79.4608","45.4215,-75.6972",8:34,5,TRUE,TRUE,,1
fd7c1301-b190-484f-b93c-13796f848e61,Richard Garcia,Male,Rider,"45.4215,-75.6972","43.7001,-79.4163",8:29,19,FALSE,TRUE,3,
4b541f46-aedf-41a8-a657-6f06b30cac54,Robin Rivers,Female,Driver,"42.9849,-81.2453","43.7001,-79.4163",8:14,22,TRUE,FALSE,,1
bdcd6c0f-94b3-47b1-9566-ad252520a506,Eric Wilson,Male,Rider,"42.9976,-82.3078","43.7001,-79.4163",18:50,8,TRUE,TRUE,1,
4e724e9d-4c7d-498d-932e-e4301c1fac68,Jessica Haney,Female,Rider,"43.6532,-79.3832","43.2557,-79.8711",8:26,9,TRUE,FALSE,2,
0dfba87c-f1e2-4089-a94c-e21662e84fd8,Carolyn Norris,Female,Rider,"44.2312,-76.486","43.589,-79.6441",17:48,30,TRUE,TRUE,2,
d1f10f8f-2c46-47a5-b69e-40903f8b8d42,Marcus Marquez,Male,Rider,"45.4215,-75.6972","46.3436,-79.4608",8:37,6,FALSE,TRUE,2,
ca9bc705-3fb4-4518-9c04-ef006342e0c9,Rhonda Wade,Female,Driver,"43.4643,-80.5204","45.4215,-75.6972",9:37,6,TRUE,FALSE,,4
3fe1d7dc-2a2c-460e-a72d-61cbe9d00ac9,John Wright,Male,Driver,"42.9849,-81.2453","43.589,-79.6441",7:34,6,FALSE,TRUE,,1
fc5d549b-4f09-4c0c-96af-45fe71c1c1d0,Jonathan Jenkins,Male,Driver,"45.4215,-75.6972","43.589,-79.6441",9:49,7,FALSE,TRUE,,4
3d99cafd-ad8d-45d3-9058-2b5b1f10abd4,Lindsey Anderson,Female,Rider,"43.7001,-79.4163","46.3436,-79.4608",9:13,28,FALSE,TRUE,1,
26d668da-9cf8-43f6-a6d8-c16b6b4695f3,Tabitha Harvey,Female,Driver,"46.3436,-79.4608","42.9849,-81.2453",17:07,5,FALSE,FALSE,,2
dc13ea55-39f1-4067-8de9-694b77886453,Stephanie Gallagher,Female,Driver,"46.3436,-79.4608","43.589,-79.6441",16:05,5,FALSE,TRUE,,2
d9a5d601-351a-44fd-b1c9-ec7a1af41870,Vanessa Cohen,Female,Driver,"44.2312,-76.486","43.4643,-80.5204",18:59,10,TRUE,TRUE,,1
f1d1991a-aec4-439f-ab7c-c8a856a5faf8,David Andrews,Male,Driver,"45.4215,-75.6972","45.4215,-75.6972",18:50,7,TRUE,TRUE,,3
3c34f645-cccf-43b4-b866-1926f78e6025,Edward Walls,Male,Driver,"43.7001,-79.4163","42.9976,-82.3078",18:59,9,TRUE,FALSE,,3
549666db-bd4a-4bb8-9a31-625756404fab,Sara Ray,Female,Driver,"42.9849,-81.2453","44.2312,-76.486",17:20,5,FALSE,TRUE,,4
c23817a5-d6ee-46ab-a248-54e4bbf735bd,Daniel Braun,Male,Rider,"42.9849,-81.2453","43.7001,-79.4163",8:56,18,TRUE,TRUE,1,
fc3029a2-734f-4d1e-8e44-c2d82442ee9d,Hayden Morales,Male,Rider,"46.3436,-79.4608","46.3436,-79.4608",7:49,6,FALSE,FALSE,1,
a405e766-5d78-44f8-b6e9-d796635fa788,Robin Osborn,Female,Driver,"43.2557,-79.8711","44.2312,-76.486",18:24,12,TRUE,TRUE,,3
2520f423-f6af-4c8d-b988-c7536cf8cbb2,Alyssa Deleon,Female,Rider,"45.4215,-75.6972","44.2312,-76.486",16:08,6,TRUE,FALSE,2,
dbebb15a-5973-46f8-8669-c3f46cc47565,James Oliver,Male,Driver,"43.7001,-79.4163","45.4215,-75.6972",7:20,18,FALSE,TRUE,,1
5581d5b4-505b-4470-90ae-be1fa5769be1,Daniel Wade,Male,Rider,"43.6532,-79.3832","46.3436,-79.4608",17:05,9,FALSE,TRUE,2,
ce02c7fc-5f9e-4f55-9c8a-dd574d058c26,Steven Young,Male,Driver,"42.9976,-82.3078","43.589,-79.6441",9:10,6,TRUE,TRUE,,1
75f975b1-0992-4057-adde-ba0c52009a8e,Jeff Silva,Male,Driver,"46.3436,-79.4608","43.2557,-79.8711",9:50,9,TRUE,TRUE,,3
62b43e9d-c9ac-40d7-a2cf-7ac21cf31b6d,Jonathan Moore,Male,Rider,"43.7001,-79.4163","42.9976,-82.3078",17:47,9,FALSE,FALSE,1,
2150fe02-5be6-482a-b720-7193d254ccce,Kathryn Adkins,Female,Rider,"44.2312,-76.486","44.2312,-76.486",18:16,9,FALSE,FALSE,3,
618652f9-6be8-4c1f-a567-c9df8d168ca5,Stephanie Foster,Female,Driver,"43.7001,-79.4163","45.4215,-75.6972",9:01,5,FALSE,FALSE,,4
01094bfa-eaba-400c-a4d5-095bd32d5fb5,Rachel Case,Female,Rider,"43.7001,-79.4163","43.6532,-79.3832",9:46,6,FALSE,FALSE,2,
7403ecfc-d08a-45b5-8b4c-c925df106776,Margaret Myers,Female,Driver,"43.7001,-79.4163","43.4643,-80.5204",17:08,21,FALSE,TRUE,,4
2d32f922-07ac-48b5-b6a7-c929c94c5c52,Laura Chapman,Female,Rider,"43.2557,-79.8711","44.2312,-76.486",9:18,24,TRUE,FALSE,1,
250ec9a1-91c2-47a7-87bc-87bb14d43ce8,Patricia Kelley,Female,Rider,"42.9849,-81.2453","43.7001,-79.4163",9:10,6,TRUE,FALSE,3,
77ec8f7b-5e58-43c9-820a-77146d7d612c,Erin Lester,Female,Rider,"43.6532,-79.3832","46.3436,-79.4608",16:36,8,TRUE,TRUE,1,
12410e27-de9b-4448-a289-7ded040a4501,Christine Best,Female,Rider,"46.3436,-79.4608","46.3436,-79.4608",16:02,21,FALSE,TRUE,2,
9d028782-f689-4220-8b50-5c40936c1a07,Ashley Nguyen,Female,Driver,"43.6532,-79.3832","43.7001,-79.4163",7:55,6,FALSE,TRUE,,1
95e7fff5-8c92-497c-9ff3-67f3675176e0,Brian Salazar,Male,Rider,"44.2312,-76.486","43.6532,-79.3832",9:55,6,FALSE,FALSE,1,
0f680da9-2a76-4a47-ae8c-f9f1756b3c90,Roger Alvarez,Male,Rider,"43.7001,-79.4163","43.589,-79.6441",8:01,6,TRUE,FALSE,3,
17a0c51d-e4a1-474a-a436-99ce2165ef47,Francisco Harper,Male,Driver,"42.9849,-81.2453","43.4643,-80.5204",7:18,9,TRUE,TRUE,,1
2836a9a3-20a7-462b-a490-35c048025aee,Karen Sutton,Female,Rider,"44.2312,-76.486","46.3436,-79.4608",17:33,6,FALSE,TRUE,2,
ee9e7cfc-648e-4790-96f0-3a00ab74f283,Gloria Wright,Female,Rider,"43.6532,-79.3832","43.6532,-79.3832",18:08,9,TRUE,FALSE,2,
31d94634-8a8c-48ba-b478-d644cbe74762,James Galvan,Male,Driver,"42.9976,-82.3078","43.4643,-80.5204",18:18,7,TRUE,TRUE,,1
64518c34-25d2-414a-884a-b61c796e9805,Robert Mccormick,Male,Rider,"43.7001,-79.4163","43.589,-79.6441",9:39,9,TRUE,TRUE,2,
ea6230f5-3c9d-45f9-910f-81e99e3ac937,Matthew Fuentes,Male,Rider,"43.7001,-79.4163","43.4643,-80.5204",9:25,9,TRUE,TRUE,2,
ebb9b95f-3c37-4124-a3eb-93fc525ae40e,Thomas Carter,Male,Rider,"46.3436,-79.4608","43.4643,-80.5204",7:37,9,FALSE,FALSE,1,
550af82f-1e1c-4de5-ab51-516b5b48ec44,Holly Doyle,Female,Rider,"43.7001,-79.4163","43.7001,-79.4163",16:54,5,FALSE,TRUE,1,
b128ff47-3562-49a0-bc63-9864b13f9bfa,Heather Nelson,Female,Driver,"43.589,-79.6441","43.2557,-79.8711",8:40,8,TRUE,FALSE,,4
4945c22c-be4f-4b92-99ed-f3e3c48e2e33,Jesse Simon,Male,Driver,"43.6532,-79.3832","43.6532,-79.3832",18:23,19,FALSE,FALSE,,2
dc7a034b-ed87-4030-8634-5e7618fd1b34,Joseph Wyatt,Male,Driver,"43.2557,-79.8711","44.2312,-76.486",17:31,22,FALSE,FALSE,,3
2ad8d7e6-f994-45aa-884b-03772b663496,Stacy Flores,Female,Driver,"44.2312,-76.486","43.7001,-79.4163",17:07,7,FALSE,TRUE,,1
ee70684b-b89f-47db-8112-1dd6961592e4,Crystal Watkins,Female,Driver,"42.9976,-82.3078","43.589,-79.6441",8:08,20,FALSE,TRUE,,3
4ae48cde-41b1-4a31-84f0-43031436d241,Charles Garner,Male,Rider,"43.2557,-79.8711","44.2312,-76.486",7:58,10,TRUE,TRUE,2,
81022a61-91da-4f2e-9e4d-df29f47f0ff5,Christie Manning,Female,Driver,"43.2557,-79.8711","45.4215,-75.6972",9:23,7,FALSE,TRUE,,3
ce20c3dd-ab12-47e4-b1a5-1ecb8a9993e8,Lauren Johnson,Female,Driver,"42.9849,-81.2453","43.589,-79.6441",9:13,8,TRUE,FALSE,,4
a8b1f154-c429-4910-9647-2ccc7919fd3e,Colton Tucker,Male,Rider,"43.7001,-79.4163","46.3436,-79.4608",9:43,7,FALSE,TRUE,1,
cbcb32d8-52d0-4e32-899d-97b23b3c313d,Kevin Johnson,Male,Driver,"45.4215,-75.6972","43.7001,-79.4163",18:49,9,FALSE,TRUE,,1
8e880bf5-b6dc-450a-ad8b-60278696df4a,Kristi Gutierrez,Female,Rider,"43.6532,-79.3832","43.7001,-79.4163",7:06,12,FALSE,TRUE,2,
96b32223-0590-4fc0-adfd-0f2de8850347,Nicole Sanchez,Female,Driver,"42.9849,-81.2453","45.4215,-75.6972",16:19,9,TRUE,TRUE,,3
d19ee323-32db-491e-9374-4762a851c43e,Tiffany Perez,Female,Driver,"43.4643,-80.5204","42.9976,-82.3078",18:24,6,TRUE,TRUE,,2
fd0882e6-36de-427e-a6e8-d35eadfbbf75,Brandon Bradford,Male,Rider,"46.3436,-79.4608","46.3436,-79.4608",8:45,12,FALSE,FALSE,2,
ae064353-1fe6-48de-9701-b34f9d11a7b0,Kevin Donovan,Male,Rider,"43.7001,-79.4163","46.3436,-79.4608",18:26,30,TRUE,TRUE,2,
229ffc1d-fdbb-4a79-9919-559e0bb2f47c,John Kim,Male,Rider,"42.9976,-82.3078","42.9976,-82.3078",7:40,5,TRUE,FALSE,1,
2a08d34a-7648-48ab-9c37-401d03937cf2,Taylor Hernandez,Female,Driver,"43.2557,-79.8711","43.7001,-79.4163",17:32,24,FALSE,FALSE,,4
71a2967a-bd56-4e90-a931-572fe0baab0c,Michael Davis,Male,Rider,"42.9849,-81.2453","46.3436,-79.4608",7:50,5,FALSE,TRUE,3,
31adcfbe-76c6-4179-830c-61b7e42e5920,Taylor Mason,Female,Driver,"43.4643,-80.5204","44.2312,-76.486",17:17,5,TRUE,TRUE,,1
3571038c-0a1b-4e12-b256-60c2ab9ced1b,Lori Russell,Female,Rider,"45.4215,-75.6972","43.7001,-79.4163",16:20,10,FALSE,TRUE,3,
b6d82f1f-4ea0-4c13-b9ae-5284f42fdbf4,Michael Edwards,Male,Rider,"43.4643,-80.5204","43.7001,-79.4163",17:26,8,TRUE,TRUE,3,
71732406-a943-49c4-bef3-7352af3ea631,William Dalton,Male,Driver,"43.4643,-80.5204","46.3436,-79.4608",16:16,9,FALSE,TRUE,,3
1f497539-3feb-4bdd-84fd-8a9344435c61,Brian Watson,Male,Rider,"42.9976,-82.3078","45.4215,-75.6972",8:00,6,FALSE,TRUE,2,
e287f4f6-c2d0-42d8-890d-4331a1c5b1a9,Elizabeth Hebert,Female,Rider,"42.9976,-82.3078","44.2312,-76.486",7:51,8,FALSE,FALSE,3,
fef5f97a-c6b9-40e9-8e3d-72959b27307b,Jessica Summers,Female,Rider,"43.589,-79.6441","44.2312,-76.486",17:33,8,FALSE,FALSE,3,
a1fc64bc-114a-488d-a443-54b8ac065a47,Arthur Shaffer,Male,Rider,"44.2312,-76.486","43.589,-79.6441",17:32,15,FALSE,FALSE,1,
f963b0a9-6ed8-4bce-86a6-bf14663106d2,Anne Odom,Female,Rider,"42.9849,-81.2453","42.9976,-82.3078",18:51,7,FALSE,TRUE,2,
0afb98e4-0d9f-4c2e-86f8-94f267d7c821,Ashley Rivera,Female,Driver,"43.4643,-80.5204","46.3436,-79.4608",17:02,8,FALSE,TRUE,,4
d8236047-7a6f-48ab-b9b7-90e4cf66e0c5,Jessica Patterson,Female,Driver,"42.9976,-82.3078","43.589,-79.6441",7:34,7,TRUE,FALSE,,1
b2fbc1de-fe13-4e4c-bf92-4c24488a02f8,Linda Sanders,Female,Driver,"42.9976,-82.3078","43.589,-79.6441",16:32,5,TRUE,TRUE,,3
701500e2-3bf5-46d4-9d6c-f93bdd1c123d,Erica Brown,Female,Rider,"43.589,-79.6441","46.3436,-79.4608",7:57,8,FALSE,FALSE,2,
3deb191c-4303-43ad-910c-3c497317b9b5,Bridget Taylor,Female,Rider,"43.2557,-79.8711","43.4643,-80.5204",18:09,21,TRUE,TRUE,1,
